Brand,Year,Card Number,Player,Team,Price,Avg Ebay Price,All Card Data,Count,Median Listed Price,Cheapest Price,Most Expensive Price,Buy It Now Count,Buy It Now Avg,Auct Count,Act Avg,Query,Confidence level,,,Rarity,,
Topps Archive (1991),1953,5,Joe Dobson,Chicago White Sox,$0.20,$1.79,Topps Archive (1991)|1953|5|Joe Dobson|Chicago White Sox,16,$1.99,$1.00,$2.88,16,$1.79,$0.00,N/A,Query: 1953 Topps Archive (1991) Joe Dobson | Found: 26 | Used: 16 | API: 1 | Outliers: 0,High Confidence,Market Data,10/25/2025,Uncommon,0.4x,Moderate (±28%)
Topps,1993,105,Gregg Jefferies,Kansas City Royals,$0.18,$1.49,Topps|1993|105|Gregg Jefferies|Kansas City Royals,95,$1.55,$0.49,$2.25,95,$1.49,$0.00,N/A,Query: 1993 Topps Gregg Jefferies (broad) | Found: 200 | Used: 95 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.0x,Moderate (±29%)
Topps,1993,110,Barry Larkin,Cincinnati Reds,$0.18,$1.46,Topps|1993|110|Barry Larkin|Cincinnati Reds,117,$1.50,$0.99,$1.80,117,$1.46,$0.00,N/A,Query: 1993 Topps Barry Larkin (broad) | Found: 200 | Used: 117 | API: 2 | Outliers: 1,High Confidence,Market Data,10/26/2025,Common,5.8x,Stable (±19%)
Topps,1993,111,Bruce Hurst,San Diego Padres,$0.18,$1.57,Topps|1993|111|Bruce Hurst|San Diego Padres,85,$1.50,$0.49,$2.99,85,$1.57,$0.00,N/A,Query: 1993 Topps Bruce Hurst (broad) | Found: 200 | Used: 85 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.3x,Moderate (±37%)
Topps,1993,125,Pete O'brien,Seattle Mariners,$0.18,$1.44,Topps|1993|125|Pete O'brien|Seattle Mariners,95,$1.49,$0.49,$2.97,95,$1.44,$0.00,N/A,Query: 1993 Topps Pete O'brien (broad) | Found: 200 | Used: 95 | API: 2 | Outliers: 4,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,5.8x,Moderate (±29%)
Topps,1993,133,Steve Wilson,Los Angeles Dodgers,$0.18,$1.64,Topps|1993|133|Steve Wilson|Los Angeles Dodgers,75,$1.50,$0.99,$3.05,75,$1.64,$0.00,N/A,Query: 1993 Topps Steve Wilson (broad) | Found: 171 | Used: 75 | API: 2 | Outliers: 3,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±40%)
Topps,1993,135,Mickey Tettleton,Detroit Tigers,$0.18,$1.40,Topps|1993|135|Mickey Tettleton|Detroit Tigers,104,$1.49,$0.49,$2.10,104,$1.40,$0.00,N/A,Query: 1993 Topps Mickey Tettleton (broad) | Found: 200 | Used: 104 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 4 parallel adjusted)",10/26/2025,Common,5.6x,Moderate (±31%)
Topps,1993,141,Dennis Cook,Cleveland Indians,$0.18,$1.64,Topps|1993|141|Dennis Cook|Cleveland Indians,93,$1.59,$0.50,$2.99,93,$1.64,$0.00,N/A,Query: 1993 Topps Dennis Cook (broad) | Found: 200 | Used: 93 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±36%)
Topps,1993,165,Jose Rijo,Cincinnati Reds,$0.18,$1.49,Topps|1993|165|Jose Rijo|Cincinnati Reds,91,$1.50,$0.99,$2.25,91,$1.49,$0.00,N/A,Query: 1993 Topps Jose Rijo (broad) | Found: 200 | Used: 91 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,6.0x,Moderate (±27%)
Topps,1993,165,Jose Rijo,Cincinnati Reds,$0.18,$1.49,Topps|1993|165|Jose Rijo|Cincinnati Reds,91,$1.50,$0.99,$2.25,91,$1.49,$0.00,N/A,Query: 1993 Topps Jose Rijo (broad) | Found: 200 | Used: 91 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,6.0x,Moderate (±27%)
Topps,1993,177,Lenny Harris,Los Angeles Dodgers,$0.05,$1.59,Topps|1993|177|Lenny Harris|Los Angeles Dodgers,92,$1.55,$0.49,$2.99,92,$1.59,$0.00,N/A,Query: 1993 Topps Lenny Harris (broad) | Found: 200 | Used: 92 | API: 2 | Outliers: 2,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.4x,Moderate (±36%)
Topps,1993,179,Ken Griffey Jr,Seattle Mariners,$0.20,$1.43,Topps|1993|179|Ken Griffey Jr|Seattle Mariners,142,$1.59,$0.49,$1.79,142,$1.43,$0.00,N/A,Query: 1993 Topps Ken Griffey Jr (broad) | Found: 200 | Used: 142 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 7 parallel adjusted)",10/26/2025,Common,5.7x,Moderate (±25%)
Topps,1993,189,Tony Phillips,Detroit Tigers,$0.18,$1.51,Topps|1993|189|Tony Phillips|Detroit Tigers,85,$1.58,$0.99,$2.25,85,$1.51,$0.00,N/A,Query: 1993 Topps Tony Phillips (broad) | Found: 200 | Used: 85 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.0x,Moderate (±28%)
Topps,1993,191,Sean Lowe,St. Louis Cardinals,$0.10,$1.45,Topps|1993|191|Sean Lowe|St. Louis Cardinals,114,$1.49,$0.49,$2.25,114,$1.45,$0.00,N/A,Query: 1993 Topps Sean Lowe (broad) | Found: 200 | Used: 114 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,5.8x,Moderate (±31%)
Topps,1993,194,Jerald Clark,San Diego Padres,$0.18,$1.46,Topps|1993|194|Jerald Clark|San Diego Padres,84,$1.55,$0.99,$1.95,84,$1.46,$0.00,N/A,Query: 1993 Topps Jerald Clark (broad) | Found: 200 | Used: 84 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,5.8x,Moderate (±22%)
Topps,1993,204,Dan Pasqua,Chicago White Sox,$0.18,$1.56,Topps|1993|204|Dan Pasqua|Chicago White Sox,103,$1.55,$0.49,$2.99,103,$1.56,$0.00,N/A,Query: 1993 Topps Dan Pasqua (broad) | Found: 200 | Used: 103 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.2x,Moderate (±34%)
Topps,1993,208,Mike Hartley,Philadelphia Phillies,$0.10,$1.66,Topps|1993|208|Mike Hartley|Philadelphia Phillies,87,$1.58,$0.49,$2.99,87,$1.66,$0.00,N/A,Query: 1993 Topps Mike Hartley (broad) | Found: 200 | Used: 87 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±36%)
Topps,1993,230,Carlton Fisk,Chicago White Sox,$0.18,$1.47,Topps|1993|230|Carlton Fisk|Chicago White Sox,130,$1.50,$0.49,$2.09,130,$1.47,$0.00,N/A,Query: 1993 Topps Carlton Fisk (broad) | Found: 200 | Used: 130 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,5.9x,Moderate (±28%)
Topps,1993,237,Jose Vizcaino,Chicago Cubs,$0.10,$1.58,Topps|1993|237|Jose Vizcaino|Chicago Cubs,94,$1.50,$0.99,$2.99,94,$1.58,$0.00,N/A,Query: 1993 Topps Jose Vizcaino (broad) | Found: 200 | Used: 94 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,6.3x,Moderate (±33%)
Topps,1993,242,Charlie O'Brien,New York Mets,$0.18,$1.59,Topps|1993|242|Charlie O'Brien|New York Mets,97,$1.55,$0.99,$2.99,97,$1.59,$0.00,N/A,Query: 1993 Topps Charlie O'Brien (broad) | Found: 200 | Used: 97 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.4x,Moderate (±36%)
Topps,1993,250,Chuck Knoblauch,Minnesota Twins,$0.20,$1.42,Topps|1993|250|Chuck Knoblauch|Minnesota Twins,96,$1.40,$0.60,$1.99,96,$1.42,$0.00,N/A,Query: 1993 Topps Chuck Knoblauch (broad) | Found: 200 | Used: 96 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,5.7x,Moderate (±28%)
Topps,1993,271,Wally Whitehurst,New York Mets,$0.12,$1.69,Topps|1993|271|Wally Whitehurst|New York Mets,71,$1.59,$0.99,$3.25,71,$1.69,$0.00,N/A,Query: 1993 Topps Wally Whitehurst (broad) | Found: 170 | Used: 71 | API: 2 | Outliers: 4,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.8x,Moderate (±39%)
Topps,1993,272,Kurt Knudsen,Detroit Tigers,$0.13,$1.65,Topps|1993|272|Kurt Knudsen|Detroit Tigers,95,$1.59,$0.99,$2.99,95,$1.65,$0.00,N/A,Query: 1993 Topps Kurt Knudsen (broad) | Found: 200 | Used: 95 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±36%)
Topps,1993,274,Rick Sutcliffe,Baltimore Orioles,$0.18,$1.48,Topps|1993|274|Rick Sutcliffe|Baltimore Orioles,97,$1.50,$0.99,$2.24,97,$1.48,$0.00,N/A,Query: 1993 Topps Rick Sutcliffe (broad) | Found: 200 | Used: 97 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,5.9x,Moderate (±26%)
Topps,1993,281,Butch Henry,Houston Astros,$0.18,$1.43,Topps|1993|281|Butch Henry|Houston Astros,88,$1.55,$0.99,$1.99,88,$1.43,$0.00,N/A,Query: 1993 Topps Butch Henry (broad) | Found: 200 | Used: 88 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,5.7x,Moderate (±24%)
Topps,1993,282,Shane Mack,Minnesota Twins,$0.18,$1.46,Topps|1993|282|Shane Mack|Minnesota Twins,84,$1.50,$0.99,$2.49,84,$1.46,$0.00,N/A,Query: 1993 Topps Shane Mack (broad) | Found: 200 | Used: 84 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,5.8x,Moderate (±30%)
Topps,1993,291,Tommy Greene,Philadelphia Phillies,$0.09,$1.47,Topps|1993|291|Tommy Greene|Philadelphia Phillies,84,$1.49,$0.49,$2.99,84,$1.47,$0.00,N/A,Query: 1993 Topps Tommy Greene (broad) | Found: 200 | Used: 84 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 3 parallel adjusted)",10/26/2025,Common,5.9x,Moderate (±34%)
Topps,1993,295,Dave Stieb,Toronto Blue Jays,$0.18,$1.44,Topps|1993|295|Dave Stieb|Toronto Blue Jays,96,$1.50,$0.99,$2.25,96,$1.44,$0.00,N/A,Query: 1993 Topps Dave Stieb (broad) | Found: 200 | Used: 96 | API: 2 | Outliers: 2,High Confidence,Market Data,10/26/2025,Common,5.8x,Moderate (±26%)
Topps,1993,296,Luis Rivera,Boston Red Sox,$0.15,$1.65,Topps|1993|296|Luis Rivera|Boston Red Sox,88,$1.55,$0.49,$3.41,88,$1.65,$0.00,N/A,Query: 1993 Topps Luis Rivera (broad) | Found: 200 | Used: 88 | API: 2 | Outliers: 2,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±40%)
Topps,1993,300,Cal Ripken Jr,Baltimore Orioles,$0.20,$1.41,Topps|1993|300|Cal Ripken Jr|Baltimore Orioles,154,$1.49,$0.49,$2.15,154,$1.41,$0.00,N/A,Query: 1993 Topps Cal Ripken Jr (broad) | Found: 200 | Used: 154 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 12 parallel adjusted)",10/26/2025,Common,5.6x,Moderate (±32%)
Topps,1993,306,Damon Berryhill,Atlanta Braves,$0.18,$1.50,Topps|1993|306|Damon Berryhill|Atlanta Braves,92,$1.55,$0.99,$2.25,92,$1.50,$0.00,N/A,Query: 1993 Topps Damon Berryhill (broad) | Found: 200 | Used: 92 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,6.0x,Moderate (±29%)
Topps,1993,315,Edgar Martinez,Seattle Mariners,$0.18,$1.45,Topps|1993|315|Edgar Martinez|Seattle Mariners,126,$1.50,$0.84,$1.89,126,$1.45,$0.00,N/A,Query: 1993 Topps Edgar Martinez (broad) | Found: 200 | Used: 126 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,5.8x,Moderate (±20%)
Topps,1993,318,Willie Wilson,Oakland Athletics,$0.18,$1.44,Topps|1993|318|Willie Wilson|Oakland Athletics,80,$1.49,$0.50,$2.25,80,$1.44,$0.00,N/A,Query: 1993 Topps Willie Wilson (broad) | Found: 200 | Used: 80 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,5.8x,Moderate (±29%)
Topps,1993,325,Bill Gullickson,Detroit Tigers,$0.19,$1.60,Topps|1993|325|Bill Gullickson|Detroit Tigers,93,$1.55,$0.49,$2.99,93,$1.60,$0.00,N/A,Query: 1993 Topps Bill Gullickson (broad) | Found: 200 | Used: 93 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.4x,Moderate (±36%)
Topps,1993,329,Mike Maddux,San Diego Padres,$0.18,$1.53,Topps|1993|329|Mike Maddux|San Diego Padres,89,$1.49,$0.49,$2.99,89,$1.53,$0.00,N/A,Query: 1993 Topps Mike Maddux (broad) | Found: 200 | Used: 89 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 3 parallel adjusted)",10/26/2025,Common,6.1x,Moderate (±38%)
Topps,1993,332,Geno Petralli,Texas Rangers,$0.18,$1.64,Topps|1993|332|Geno Petralli|Texas Rangers,88,$1.50,$0.60,$2.99,88,$1.64,$0.00,N/A,Query: 1993 Topps Geno Petralli (broad) | Found: 200 | Used: 88 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±39%)
Topps,1993,335,Mark Portugal,Houston Astros,$0.18,$1.67,Topps|1993|335|Mark Portugal|Houston Astros,91,$1.59,$0.99,$3.05,91,$1.67,$0.00,N/A,Query: 1993 Topps Mark Portugal (broad) | Found: 200 | Used: 91 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,6.7x,Moderate (±37%)
Topps,1993,335,Mark Portugal,Houston Astros,$0.18,$1.67,Topps|1993|335|Mark Portugal|Houston Astros,91,$1.59,$0.99,$3.05,91,$1.67,$0.00,N/A,Query: 1993 Topps Mark Portugal (broad) | Found: 200 | Used: 91 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,6.7x,Moderate (±37%)
Topps,1993,342,Erik Hanson,Seattle Mariners,$0.19,$1.50,Topps|1993|342|Erik Hanson|Seattle Mariners,82,$1.59,$0.49,$2.50,82,$1.50,$0.00,N/A,Query: 1993 Topps Erik Hanson (broad) | Found: 200 | Used: 82 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 5 parallel adjusted)",10/26/2025,Common,6.0x,Moderate (±31%)
Topps,1993,343,Doug Henry,Milwaukee Brewers,$0.18,$1.57,Topps|1993|343|Doug Henry|Milwaukee Brewers,86,$1.59,$0.99,$2.99,86,$1.57,$0.00,N/A,Query: 1993 Topps Doug Henry (broad) | Found: 200 | Used: 86 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.3x,Moderate (±33%)
Topps,1993,357,Phil Stephenson,San Diego Padres,$0.14,$1.62,Topps|1993|357|Phil Stephenson|San Diego Padres,89,$1.50,$0.49,$3.05,89,$1.62,$0.00,N/A,Query: 1993 Topps Phil Stephenson (broad) | Found: 200 | Used: 89 | API: 2 | Outliers: 4,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.5x,Moderate (±39%)
Topps,1993,359,Mike Stanley,New York Yankees,$0.05,$1.40,Topps|1993|359|Mike Stanley|New York Yankees,98,$1.39,$0.49,$2.25,98,$1.40,$0.00,N/A,Query: 1993 Topps Mike Stanley (broad) | Found: 200 | Used: 98 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 4 parallel adjusted)",10/26/2025,Common,5.6x,Moderate (±30%)
Topps,1993,362,Luis Gonzalez,Houston Astros,$0.20,$1.46,Topps|1993|362|Luis Gonzalez|Houston Astros,107,$1.50,$0.90,$2.00,107,$1.46,$0.00,N/A,Query: 1993 Topps Luis Gonzalez (broad) | Found: 200 | Used: 107 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,5.8x,Moderate (±25%)
Topps,1993,366,Craig Wilson,St. Louis Cardinals,$0.18,$1.65,Topps|1993|366|Craig Wilson|St. Louis Cardinals,95,$1.62,$0.49,$3.00,95,$1.65,$0.00,N/A,Query: 1993 Topps Craig Wilson (broad) | Found: 200 | Used: 95 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±39%)
Topps,1993,372,Rod Nichols,Cleveland Indians,$0.18,$1.52,Topps|1993|372|Rod Nichols|Cleveland Indians,81,$1.49,$0.50,$2.99,81,$1.52,$0.00,N/A,Query: 1993 Topps Rod Nichols (broad) | Found: 178 | Used: 81 | API: 2 | Outliers: 4,High Confidence,"Market Data (0 graded, 3 parallel adjusted)",10/26/2025,Common,6.1x,Moderate (±38%)
Topps,1993,375,Wally Joyner,Kansas City Royals,$0.20,$1.49,Topps|1993|375|Wally Joyner|Kansas City Royals,90,$1.58,$0.49,$2.09,90,$1.49,$0.00,N/A,Query: 1993 Topps Wally Joyner (broad) | Found: 200 | Used: 90 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.0x,Moderate (±27%)
Topps,1993,377,Herm Winningham,Boston Red Sox,$0.13,$1.66,Topps|1993|377|Herm Winningham|Boston Red Sox,81,$1.59,$0.99,$3.42,81,$1.66,$0.00,N/A,Query: 1993 Topps Herm Winningham (broad) | Found: 178 | Used: 81 | API: 2 | Outliers: 3,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±39%)
Topps,1993,378,Orlando Merced,Pittsburgh Pirates,$0.14,$1.49,Topps|1993|378|Orlando Merced|Pittsburgh Pirates,77,$1.59,$0.49,$2.25,77,$1.49,$0.00,N/A,Query: 1993 Topps Orlando Merced (broad) | Found: 200 | Used: 77 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.0x,Moderate (±30%)
Topps,1993,390,Wade Boggs,Boston Red Sox,$0.18,$1.45,Topps|1993|390|Wade Boggs|Boston Red Sox,147,$1.50,$0.49,$1.89,147,$1.45,$0.00,N/A,Query: 1993 Topps Wade Boggs (broad) | Found: 200 | Used: 147 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 4 parallel adjusted)",10/26/2025,Common,5.8x,Moderate (±21%)
Topps,1993,392,Travis Fryman,Detroit Tigers,$0.17,$1.58,Topps|1993|392|Travis Fryman|Detroit Tigers,95,$1.59,$1.00,$1.80,95,$1.58,$0.00,N/A,Query: 1993 Topps Travis Fryman (broad) | Found: 200 | Used: 95 | API: 2 | Outliers: 15,High Confidence,Market Data,10/26/2025,Common,6.3x,Stable (±12%)
Topps,1993,402,Carlos Baerga / Ryne Sandberg,Cleveland Indians / Chicago Cubs,$0.20,$1.70,Topps|1993|402|Carlos Baerga / Ryne Sandberg|Cleveland Indians / Chicago Cubs,158,$1.70,$0.49,$3.00,158,$1.70,$0.00,N/A,Query: 1993 Topps Carlos Baerga / Ryne Sandberg (broad) | Found: 200 | Used: 158 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 6 parallel adjusted)",10/26/2025,Common,6.8x,Moderate (±33%)
Topps,1993,416,Randy Tomlin,Pittsburgh Pirates,$0.18,$1.56,Topps|1993|416|Randy Tomlin|Pittsburgh Pirates,90,$1.55,$0.99,$2.99,90,$1.56,$0.00,N/A,Query: 1993 Topps Randy Tomlin (broad) | Found: 200 | Used: 90 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.2x,Moderate (±34%)
Topps,1993,424,John Valentin,Boston Red Sox,$0.18,$1.65,Topps|1993|424|John Valentin|Boston Red Sox,88,$1.69,$0.99,$3.00,88,$1.65,$0.00,N/A,Query: 1993 Topps John Valentin (broad) | Found: 200 | Used: 88 | API: 2 | Outliers: 5,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±34%)
Topps,1993,430,Eddie Murray,New York Mets,$0.18,$1.47,Topps|1993|430|Eddie Murray|New York Mets,133,$1.59,$0.65,$2.14,133,$1.47,$0.00,N/A,Query: 1993 Topps Eddie Murray (broad) | Found: 200 | Used: 133 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 7 parallel adjusted)",10/26/2025,Common,5.9x,Moderate (±28%)
Topps,1993,431,Rich Amaral,Seattle Mariners,$0.18,$1.72,Topps|1993|431|Rich Amaral|Seattle Mariners,93,$1.65,$0.97,$3.41,93,$1.72,$0.00,N/A,Query: 1993 Topps Rich Amaral (broad) | Found: 200 | Used: 93 | API: 2 | Outliers: 2,High Confidence,"Market Data (0 graded, 3 parallel adjusted)",10/26/2025,Common,6.9x,Moderate (±39%)
Topps,1993,432,Pete Young,Montreal Expos,$0.18,$1.70,Topps|1993|432|Pete Young|Montreal Expos,83,$1.69,$0.99,$3.00,83,$1.70,$0.00,N/A,Query: 1993 Topps Pete Young (broad) | Found: 158 | Used: 83 | API: 2 | Outliers: 6,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.8x,Moderate (±35%)
Topps,1993,441,Don Lemon / Todd Pridy,Florida Marlins,$0.20,$1.57,Topps|1993|441|Don Lemon / Todd Pridy|Florida Marlins,75,$1.50,$0.99,$2.99,75,$1.57,$0.00,N/A,Query: 1993 Topps Don Lemon / Todd Pridy (broad) | Found: 124 | Used: 75 | API: 2 | Outliers: 6,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.3x,Moderate (±36%)
Topps,1993,447,Keith Shepherd,Colorado Rockies,$0.18,$1.72,Topps|1993|447|Keith Shepherd|Colorado Rockies,79,$1.74,$0.50,$2.99,79,$1.72,$0.00,N/A,Query: 1993 Topps Keith Shepherd (broad) | Found: 152 | Used: 79 | API: 2 | Outliers: 5,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.9x,Moderate (±33%)
Topps,1993,449,James Austin,Milwaukee Brewers,$0.18,$1.65,Topps|1993|449|James Austin|Milwaukee Brewers,54,$1.69,$0.99,$2.27,54,$1.65,$0.00,N/A,Query: 1993 Topps James Austin (broad) | Found: 117 | Used: 54 | API: 2 | Outliers: 8,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±24%)
Topps,1993,450,Darryl Strawberry,Los Angeles Dodgers,$0.18,$0.79,Topps|1993|450|Darryl Strawberry|Los Angeles Dodgers,4,$0.99,$0.49,$1.19,4,$0.79,$0.00,N/A,Query: 1993 Topps Darryl Strawberry (broad) | Found: 200 | Used: 4 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 3 parallel adjusted)",10/26/2025,Rare,3.2x,Moderate (±39%)
Topps,1993,452,Bob Wickman,New York Yankees,$0.05,$1.53,Topps|1993|452|Bob Wickman|New York Yankees,99,$1.50,$0.49,$2.99,99,$1.53,$0.00,N/A,Query: 1993 Topps Bob Wickman (broad) | Found: 200 | Used: 99 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.1x,Moderate (±33%)
Topps,1993,458,David Wells,Toronto Blue Jays,$0.18,$1.51,Topps|1993|458|David Wells|Toronto Blue Jays,108,$1.50,$0.49,$2.56,108,$1.51,$0.00,N/A,Query: 1993 Topps David Wells (broad) | Found: 200 | Used: 108 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 3 parallel adjusted)",10/26/2025,Common,6.0x,Moderate (±28%)
Topps,1993,460,Steve Reed,Colorado Rockies,$0.10,$1.80,Topps|1993|460|Steve Reed|Colorado Rockies,97,$1.69,$0.49,$3.98,97,$1.80,$0.00,N/A,Query: 1993 Topps Steve Reed (broad) | Found: 200 | Used: 97 | API: 2 | Outliers: 3,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,7.2x,Volatile (±43%)
Topps,1993,473,Dave Henderson,Oakland Athletics,$0.18,$1.66,Topps|1993|473|Dave Henderson|Oakland Athletics,93,$1.69,$0.74,$3.00,93,$1.66,$0.00,N/A,Query: 1993 Topps Dave Henderson (broad) | Found: 200 | Used: 93 | API: 2 | Outliers: 4,High Confidence,"Market Data (0 graded, 3 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±35%)
Topps,1993,474,Ozzie Guillen,Chicago White Sox,$0.18,$1.25,Topps|1993|474|Ozzie Guillen|Chicago White Sox,1,$1.25,$1.25,$1.25,1,$1.25,$0.00,N/A,Query: 1993 Topps Ozzie Guillen (broad) | Found: 200 | Used: 1 | API: 2 | Outliers: 0,Low Confidence,Single Listing,10/26/2025,Very Rare,5.0x,N/A
Topps,1993,474,Ozzie Guillen,Chicago White Sox,$0.18,$1.25,Topps|1993|474|Ozzie Guillen|Chicago White Sox,1,$1.25,$1.25,$1.25,1,$1.25,$0.00,N/A,Query: 1993 Topps Ozzie Guillen (broad) | Found: 200 | Used: 1 | API: 2 | Outliers: 0,Low Confidence,Single Listing,10/26/2025,Very Rare,5.0x,N/A
Topps,1993,480,Pat Listach,Milwaukee Brewers,$0.13,$1.57,Topps|1993|480|Pat Listach|Milwaukee Brewers,124,$1.69,$0.49,$2.00,124,$1.57,$0.00,N/A,Query: 1993 Topps Pat Listach (broad) | Found: 200 | Used: 124 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 4 parallel adjusted)",10/26/2025,Common,6.3x,Moderate (±27%)
Topps,1993,480,Pat Listach,Milwaukee Brewers,$0.13,$1.57,Topps|1993|480|Pat Listach|Milwaukee Brewers,124,$1.69,$0.49,$2.00,124,$1.57,$0.00,N/A,Query: 1993 Topps Pat Listach (broad) | Found: 200 | Used: 124 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 4 parallel adjusted)",10/26/2025,Common,6.3x,Moderate (±27%)
Topps,1993,490,Omar Olivares,St. Louis Cardinals,$0.10,$1.62,Topps|1993|490|Omar Olivares|St. Louis Cardinals,97,$1.69,$0.49,$3.00,97,$1.62,$0.00,N/A,Query: 1993 Topps Omar Olivares (broad) | Found: 200 | Used: 97 | API: 2 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.5x,Moderate (±37%)
Topps,1993,493,Jeff Nelson,Seattle Mariners,$0.18,$1.63,Topps|1993|493|Jeff Nelson|Seattle Mariners,70,$1.55,$0.99,$3.42,70,$1.63,$0.00,N/A,Query: 1993 Topps Jeff Nelson (broad) | Found: 183 | Used: 70 | API: 2 | Outliers: 3,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.5x,Moderate (±39%)
